Source Crosswalk (Grades 4–6),,,,,,
Many-to-many audit trail. Each row records one relationship between a Forge competency and an external standard.,,,,,,
,,,,,,
Forge Standard ID,Subject,Framework,External Standard Code,Alignment Strength,Alignment Rationale,Source / Locator
FF.G5.SS.16,Social Studies,NSQ Online Courses (2025),D2,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G5.SS.16,Social Studies,NSQ Online Courses (2025),D4,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G5.SS.17,Social Studies,Tennessee Academic Standards,5.32,Direct,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",TN Social Studies 2024 PDF p.77
FF.G5.SS.17,Social Studies,Tennessee Academic Standards,5.33,Direct,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",TN Social Studies 2024 PDF p.77
FF.G5.SS.17,Social Studies,Common Core State Standards,CCSS.ELA-LITERACY.RI.5.7,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",TN Social Studies 2024 PDF p.77
FF.G5.SS.17,Social Studies,Common Core State Standards,CCSS.ELA-LITERACY.W.5.2,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",TN Social Studies 2024 PDF p.77
FF.G5.SS.17,Social Studies,NSQ Online Courses (2025),B1,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G5.SS.17,Social Studies,NSQ Online Courses (2025),B2,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G5.SS.17,Social Studies,NSQ Online Courses (2025),C2,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G5.SS.17,Social Studies,NSQ Online Courses (2025),D1,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G5.SS.17,Social Studies,NSQ Online Courses (2025),D2,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G5.SS.17,Social Studies,NSQ Online Courses (2025),D4,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G5.SS.18,Social Studies,Tennessee Academic Standards,5.34,Direct,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",TN Social Studies 2024 PDF p.77
FF.G5.SS.18,Social Studies,Tennessee Academic Standards,5.35,Direct,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",TN Social Studies 2024 PDF p.77
FF.G5.SS.18,Social Studies,Tennessee Academic Standards,5.36,Direct,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",TN Social Studies 2024 PDF p.77
FF.G5.SS.18,Social Studies,Tennessee Academic Standards,5.37,Direct,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",TN Social Studies 2024 PDF p.77
FF.G5.SS.18,Social Studies,Common Core State Standards,CCSS.ELA-LITERACY.RI.5.7,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",TN Social Studies 2024 PDF p.77
FF.G5.SS.18,Social Studies,Common Core State Standards,CCSS.ELA-LITERACY.RI.5.9,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",TN Social Studies 2024 PDF p.77
FF.G5.SS.18,Social Studies,Common Core State Standards,CCSS.ELA-LITERACY.W.5.2,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",TN Social Studies 2024 PDF p.77
FF.G5.SS.18,Social Studies,NSQ Online Courses (2025),B1,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G5.SS.18,Social Studies,NSQ Online Courses (2025),B2,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G5.SS.18,Social Studies,NSQ Online Courses (2025),C2,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G5.SS.18,Social Studies,NSQ Online Courses (2025),D1,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G5.SS.18,Social Studies,NSQ Online Courses (2025),D2,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G5.SS.18,Social Studies,NSQ Online Courses (2025),D4,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G5.SS.19,Social Studies,Tennessee Academic Standards,5.38,Direct,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",TN Social Studies 2024 PDF p.78
FF.G5.SS.19,Social Studies,Tennessee Academic Standards,5.39,Direct,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",TN Social Studies 2024 PDF p.78
FF.G5.SS.19,Social Studies,Tennessee Academic Standards,5.40,Direct,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",TN Social Studies 2024 PDF p.78
FF.G5.SS.19,Social Studies,Tennessee Academic Standards,5.41,Direct,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",TN Social Studies 2024 PDF p.78
FF.G5.SS.19,Social Studies,Common Core State Standards,CCSS.ELA-LITERACY.RI.5.3,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",TN Social Studies 2024 PDF p.78
FF.G5.SS.19,Social Studies,Common Core State Standards,CCSS.ELA-LITERACY.RI.5.7,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",TN Social Studies 2024 PDF p.78
FF.G5.SS.19,Social Studies,Common Core State Standards,CCSS.ELA-LITERACY.W.5.2,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",TN Social Studies 2024 PDF p.78
FF.G5.SS.19,Social Studies,NSQ Online Courses (2025),B1,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G5.SS.19,Social Studies,NSQ Online Courses (2025),B2,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G5.SS.19,Social Studies,NSQ Online Courses (2025),C2,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G5.SS.19,Social Studies,NSQ Online Courses (2025),D1,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G5.SS.19,Social Studies,NSQ Online Courses (2025),D2,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G5.SS.19,Social Studies,NSQ Online Courses (2025),D4,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G5.SS.20,Social Studies,Tennessee Academic Standards,5.42,Direct,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",TN Social Studies 2024 PDF p.78
FF.G5.SS.20,Social Studies,Common Core State Standards,CCSS.ELA-LITERACY.RI.5.7,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",TN Social Studies 2024 PDF p.78
FF.G5.SS.20,Social Studies,Common Core State Standards,CCSS.ELA-LITERACY.SL.5.4,Supporting,"Tennessee content is primary; Common Core literacy standards support disciplinary reading, writing, speaking, and inquiry. NGSS is not applicable.",TN Social Studies 2024 PDF p.78
FF.G5.SS.20,Social Studies,NSQ Online Courses (2025),B1,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G5.SS.20,Social Studies,NSQ Online Courses (2025),B2,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
FF.G5.SS.20,Social Studies,NSQ Online Courses (2025),C2,Design Alignment,"The competency supports measurable objectives, aligned learning activities, valid assessment evidence, learner interaction, and accessible options for demonstrating mastery.",NSQ Online Courses 2025
